,MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,CaNA_N,class,Ts65Dn
936,1017,0.451539165,0.677384944,0.299756172,2.125114294,3.572691253,0.207711064,0.169765315,2.346693081,0.192776593,1.200853398,0.53505029,0.289850655,0.302956416,0.252971655,0.659402621,0.536574215,1.344102408,1.791984151,0.432642487,0.568729046,0.368332825,0.389362999,0.157726303,1.008076806,2.47500762,1.223407498,0.234074977,0.266382201,0.704358427,0.165650716,0.454434624,1.944833892,0.297622676,0.37458092,0.292898507,0.638677233,0.511734227,0.298994209,0.470588235,0.309661689,0.253733618,0.369704358,0.358427309,0.207245399,0.833317275,0.176028519,2.210713942,0.353791309,0.559687831,1.390885442,0.286251084,0.16398497,0.204162251,0.108777339,0.160805473,0.146353213,0.2162058,0.124963869,0.198766741,0.133249831,0.461605164,0.318046055,1.469409384,2.341458715,0.163406879,1.32671741,0.894691203,0.21803642,0.171885538,0.135080451,0.108777339,0.133057135,0.528374603,0.182194816,0.191155217,1.741015512,5,1
540,720,0.233226128,0.384939559,0.263169569,2.077187535,3.679716092,0.185316624,0.158145725,3.659531995,0.220694244,0.955195741,0.250526783,0.264056782,0.254741045,0.235000555,0.814461573,0.781412887,1.481091272,0.773871576,0.441832095,0.678496174,0.194521459,0.29799268,0.163579905,1.239325718,2.180769657,0.814905179,0.204059,0.217367195,0.586115116,0.134745481,0.313851614,2.288011534,0.745813463,0.416213818,0.422202506,0.708550516,0.476544305,0.309415548,0.571143396,0.264389487,0.277032272,0.365864478,0.337584562,0.188090595,0.934528274,0.143017849,1.355482226,0.276061197,0.387580621,0.985300735,0.715914204,0.173616319,0.171741413,0.13259337,0.167916604,0.174291285,0.341232938,0.12719364,0.248387581,0.142117894,0.549422529,0.266086696,1.599820009,2.541472926,0.168066597,1.216064197,0.727538623,0.214114294,0.143542823,0.124568772,0.13259337,0.123368832,0.45860207,0.16960922624333333,0.202714864,1.070046498,3,0
35,86,0.595904096,0.861763237,0.421203796,2.831168831,6.368256743,0.233016983,0.187687313,2.406218781,0.221028971,1.991008991,0.917832168,0.359515485,0.365384615,0.268856144,1.049575425,0.933316683,2.035589411,1.983516484,0.401848152,1.000874126,0.501373626,0.424325674,0.203046953,1.891233766,4.313186813,1.537337662,0.281593407,0.321303696,0.84015984,0.171328671,0.43031968,2.576048951,0.366883117,0.573801199,0.417457542,0.85964036,0.767357642,0.538211788,0.71953047,0.529220779,0.406218781,0.532342657,0.231768232,0.227919185,1.118903742,0.172556919,0.73362632,0.354696942,0.529756455,2.113593359,0.122993347,0.175059513,0.214368553,0.138192028,0.179515351,0.199902338,0.298297015,0.128731002,0.196911433,0.118598547,0.54696942,0.318195691,1.54532137,2.085820668,0.171580297,1.186595862,0.82530672,0.222425685,0.136727095,0.135323201,0.138192028,0.126838796,0.512116218,0.136727095,0.176219252,1.61081609,0,0
996,552,0.372281167,0.577851459,0.3433687,2.235676393,3.409814324,0.253448276,0.179575597,5.382891247,0.236870027,1.372546419,0.420026525,0.337665782,0.374005305,0.303846154,0.782360743,0.791246684,1.506233422,1.779708223,0.533156499,0.711671088,0.331830239,0.351856764,0.183289125,1.242838196,2.793501326,1.121087533,0.24137931,0.288859416,0.717108753,0.165649867,0.431167109,2.375729443,0.6066313,0.428249337,0.418435013,0.785809019,0.563262599,0.337002653,0.515517241,0.35265252,0.341246684,0.414986737,0.391909814,0.179648736,1.071749232,0.166811058,2.635819485,0.308813105,0.353390565,1.194927936,0.22903048,0.167047334,0.183744192,0.124832638,0.161612979,0.173978105,0.233598488,0.118689454,0.199574703,0.129636922,0.524769631,0.284082854,1.781444436,2.25888005,0.142238324,1.399306923,0.920296133,0.212176105,0.168149957,0.127431677,0.124832638,0.113727652,0.543120422,0.166732299,0.157438765,1.324328582,7,1
148,770,0.531347265,0.702756781,0.326589595,2.154290796,3.451311694,0.271231659,0.203201423,4.59270787,0.206758559,1.617163184,0.71342819,0.332147621,0.330146732,0.313472655,0.726989773,0.531347265,1.31258337,1.820586928,0.524232992,0.60982659,0.605380169,0.374388617,0.188305914,0.878168075,2.178301467,1.386171632,0.273232548,0.267896843,0.75655847,0.195864829,0.356825256,2.042685638,0.351489551,0.42463317,0.365495776,0.713650511,0.519119609,0.337038684,0.54957759,0.362383281,0.285237884,0.346376167,0.481991996,0.147742453,0.771306439,0.161768635,1.936548223,0.297087897,0.435212396,1.269035533,0.152284264,0.149479028,0.137456586,0.11180871,0.152551429,0.176195565,0.182741117,0.103393,0.189553834,0.111274379,0.486641731,0.278920652,1.363077745,2.113278119,0.141998397,1.250734705,0.967138659,0.241383917,0.144269303,0.122361742,0.11180871,0.099652685,0.427865349,0.127037136,0.152150681,1.455516965,0,0
10,47,0.366511251,0.513277924,0.327792418,2.072572471,3.66105818,0.229474965,0.193796878,1.724508413,0.185282789,1.31867018,0.461179809,0.290289884,0.3794851,0.271234543,0.765659842,0.449422258,1.297993108,1.756132171,0.509831745,0.547536996,0.346036894,0.362659639,0.196229475,0.891952159,2.171903507,1.231096696,0.266166633,0.262720454,0.635313197,0.169673627,0.418812082,1.957834989,0.34684776,0.428137036,0.352118386,0.693087371,0.54672613,0.343807014,0.524021893,0.341374417,0.323535374,0.406649098,0.513277924,0.144505369,0.662097327,0.173292209,1.902901531,0.298377884,0.275416952,0.899017592,0.144391135,0.169979438,0.183801691,0.094356865,0.128169979,0.149988577,0.125999543,0.119716701,0.235549463,0.134110121,0.429403701,0.250628284,1.326707791,1.861549006,0.126799178,0.940370117,0.842472013,0.190769934,0.168037469,0.13476174899371066,0.094356865,0.131254284,0.385423806,0.151816313,0.184601325,1.613548092,0,0
250,647,0.265670966,0.377460964,0.297578638,1.99185336,3.236705137,0.200950441,0.178773478,4.146413216,0.181941616,1.313419326,0.333333333,0.293052727,0.283548314,0.247567323,0.744964924,0.799049559,1.391943879,1.250961756,0.355510296,0.565512559,0.25480878,0.342837746,0.194387871,0.973070831,1.499886852,0.867843403,0.237836615,0.216338538,0.502376103,0.138719167,0.331070378,1.637248246,0.446028513,0.510296447,0.600814664,0.810364336,0.697669156,0.467979181,0.597872822,0.398959041,0.412763069,0.475446934,0.529078977,0.155555556,0.818814815,0.140444444,1.467111111,0.264888889,0.204,1.006222222,0.177777778,0.203555556,0.180296296,0.126666667,0.139555556,0.175111111,0.194814815,0.116148148,0.218518519,0.11837037,0.481185185,0.267851852,1.408,2.004740741,0.190814815,1.331407407,0.70562963,0.213777778,0.187407407,0.192444444,0.126666667,0.175111111,0.370518519,0.204592593,0.18313453845517236,0.752740741,2,0
109,700,0.381520119,0.580394105,0.323729094,2.405199536,4.566981288,0.216426561,0.172545123,2.151515152,0.203179334,1.377711542,0.651101176,0.322238781,0.284153005,0.23613181,0.907931777,0.628580891,1.684716013,1.239278026,0.374896506,0.685875145,0.313959265,0.348898824,0.154992548,1.18082464,3.300215267,1.203841696,0.247226362,0.237622123,0.735055473,0.150356019,0.375393277,2.279516476,0.303361484,0.433018712,0.345255837,0.751283325,0.548931942,0.330683888,0.540652426,0.387315781,0.267759563,0.360324557,0.150024839,0.199513382,1.084651257,0.157137064,0.965024331,0.295620438,0.541768045,1.180048662,0.117193836,0.153994323,0.168187348,0.121350365,0.15906326,0.212591241,0.180048662,0.126520681,0.285077048,0.149635036,0.574513382,0.279399838,1.73702352,2.40338605,0.147810219,1.166768045,0.844890511,0.224959448,0.15419708,0.13476174899371066,0.121350365,0.124493106,0.487631792,0.16960922624333333,0.18313453845517236,1.558191403,0,0
856,382,0.55318967,0.857961348,0.347528647,2.630494271,4.125534462,0.224132034,0.174106379,4.607319993,0.294510005,1.481700017,0.744313323,0.383273474,0.460321532,0.28809646,0.934410809,1.120574654,1.897639815,2.438943048,0.482555156,0.648794253,0.411151018,0.345732854,0.179151702,1.610997093,3.215922695,1.325808107,0.245852574,0.301265606,0.888318796,0.162561998,0.504959808,2.622541474,0.346245938,0.433299128,0.347272105,0.854198734,0.597998974,0.360868822,0.537711647,0.393791688,0.272447409,0.465623397,0.336240807,0.255291222,1.41356303,0.197648346,2.769209735,0.349083949,0.724528302,1.066502598,0.320207821,0.17287394,0.205851791,0.119278097,0.168717528,0.245775226,0.280284386,0.125184578,0.240689089,0.152748154,0.527372163,0.335794367,2.058955428,2.515559202,0.138747607,1.285917419,0.841618813,0.241837572,0.148591742,0.118129614,0.119278097,0.123051682,0.519551545,0.183811868,0.163303254,1.857424118,5,1
770,641,0.302090716,0.57902197,0.394223955,2.651842665,5.603472714,0.312189936,0.247873848,4.035967399,0.271438696,1.640148831,0.331856839,0.402374203,0.35453579,0.368710135,0.96172927,0.979447201,1.941176471,1.564138909,0.529234585,0.943479802,0.299787385,0.551381999,0.238660524,1.371545004,2.82919915,1.291105599,0.290219702,0.334691708,0.898121899,0.209425939,0.420623671,2.743444366,0.855953225,0.589829908,0.519844082,0.980333097,0.729801559,0.510985117,0.734231042,0.433026223,0.423635719,0.519135365,0.476789511,0.20736605,1.105495151,0.163679107,1.810069546,0.318248604,0.383974924,1.70790479,0.183269664,0.178959741,0.199921638,0.144872172,0.173572338,0.189244784,0.218532667,0.126359095,0.199235968,0.137133901,0.518268195,0.305906553,1.52933686,2.543246155,0.174160055,1.6045646,0.793711431,0.22107944,0.15791424234717408,0.135174846,0.144872172,0.103732001,0.454892742,0.163483201,0.208933294,1.04956411,6,1
52,103,0.437456926,0.6404204,0.357512061,2.731909028,5.468986906,0.232253618,0.171088904,2.77911785,0.19314266,1.550999311,0.630427292,0.332012405,0.339076499,0.266884907,0.995864921,0.742074431,1.91540317,1.662129566,0.403687112,0.835802895,0.371640248,0.422294969,0.185561682,1.422639559,3.38800827,1.372157133,0.267229497,0.303928325,0.818573398,0.178669883,0.408511371,2.324603722,0.339593384,0.528945555,0.437801516,0.814093728,0.715368711,0.448311509,0.697622329,0.477084769,0.348897312,0.457270848,0.179186768,0.21302578,1.008528785,0.167183563,0.921593332,0.348032564,0.482942431,1.799476643,0.098856368,0.181624346,0.198197325,0.143438651,0.189571622,0.204496996,0.23929056,0.142760225,0.226788137,0.127737934,0.540027137,0.342798992,1.524229502,2.407927893,0.18918395,1.313529754,0.846191122,0.226788137,0.15791424234717408,0.160786974,0.143438651,0.13105303943681595,0.559410739,0.153905796,0.230277186,1.653808878,0,0
153,39,0.321299015,0.485576093,0.299533598,2.504404906,4.161513215,0.234237347,0.186042494,5.23838314,0.206253239,1.250993263,0.39436863,0.334945586,0.291242011,0.265676283,0.919502505,0.902573847,1.854378995,1.172395923,0.40663327,0.65607186,0.286577993,0.362584211,0.175332527,1.079461047,2.333909138,1.182933149,0.244947314,0.262048713,0.675418898,0.165140784,0.367593712,2.29607877,0.542926239,0.482294006,0.51839696,0.835204699,0.543617205,0.348764899,0.565209881,0.32682674,0.302297461,0.39557782,0.439454137,0.17612978,1.159038239,0.135187331,1.603997683,0.277423716,0.258594052,1.016898416,0.07387022,0.144360757,0.17777134,0.134897644,0.156913866,0.193124759,0.152954809,0.109115489,0.261587486,0.141077636,0.599459251,0.254152182,1.696407879,2.485901893,0.161162611,1.464561607,0.895616068,0.258690614,0.15791424234717408,0.13476174899371066,0.134897644,0.12379297,0.479818463,0.16960922624333333,0.195538818,1.028679027,2,0
13,50,0.381910612,0.485914001,0.31095107,1.958907011,3.349290405,0.225799619,0.188519381,1.50900233,0.179834781,1.219656852,0.463249312,0.284261809,0.36030502,0.262868036,0.755348443,0.41897903,1.197203982,1.686083457,0.485066723,0.524465156,0.343359458,0.347172209,0.214573184,0.814022453,1.956576996,1.137894514,0.239779708,0.25672527,0.579114594,0.164371955,0.367295065,1.770599449,0.339970345,0.427028172,0.370684177,0.68904893,0.524041517,0.337216691,0.4956577,0.329379369,0.321965685,0.403728024,0.462825673,0.134298973,0.611165799,0.170862045,1.972577697,0.283785684,0.254957109,0.929545774,0.136408381,0.172971453,0.174377725,0.094642104,0.142314724,0.154408663,0.117283083,0.123892561,0.24483195,0.136127127,0.415412741,0.252003938,1.288707636,1.792434257,0.131345802,0.980874701,0.832794262,0.190127971,0.196034313,0.13476174899371066,0.094642104,0.125017578,0.422162846,0.178737168,0.215581493,1.500070314,0,0
341,423,0.494150418,0.628040854,0.340389972,2.4363974,3.659795729,0.086350975,0.160817084,2.687836583,0.210213556,1.566388115,0.56545961,0.222098422,0.426555246,0.241411328,0.799257196,0.602042711,1.517548747,2.35097493,0.40724234,0.571402043,0.426369545,0.378087279,0.183286908,1.1733997721534837,2.674651811,1.340947075,0.244382544,0.266666667,0.675208914,0.163416899,0.371773445,1.956174559,0.360445682,0.456824513,0.406685237,0.727948004,0.670380687,0.376973073,0.597400186,0.362859796,0.329805014,0.428783658,0.701021356,0.146671681,0.694747399,0.166478626,2.547950357,0.287200702,0.366177761,1.293343362,0.142534788,0.148928168,0.177384982,0.113827253,0.155196189,0.163971418,0.154820108,0.127115457,0.245204964,0.135138523,0.477873887,0.330324683,1.212109816,2.007646985,0.156700514,0.995361665,0.859470979,0.238435502,0.15791424234717408,0.13476174899371066,0.113827253,0.138397894,0.417324809,0.15256362,0.18313453845517236,1.370690736,1,0
1,52,0.51461708,0.689063548,0.411770344,2.789514042,5.685037861,0.211636155,0.172817023,2.292149909,0.226972108,1.596376881,0.69500623,0.299051088,0.385986773,0.281318892,0.956675932,0.587558708,1.725773986,2.043036519,0.445221892,0.834659254,0.400364229,0.356177514,0.17367967,1.761046679,3.48528707,1.509249497,0.25572702,0.304418672,0.780504169,0.157193521,0.430940286,2.921882488,0.342279306,0.423559858,0.324834659,0.761717627,0.545097287,0.420876066,0.545097287,0.368254577,0.321959168,0.454519314,0.276430557,0.182086309,0.847614612,0.194815275,1.439459795,0.294059816,0.354548277,1.306323088,0.171427093,0.158128945,0.184570009,0.106592156,0.150470868,0.178309014,0.13427507,0.118234503,0.238073062,0.142036635,0.457156163,0.257632205,1.671737556,2.004605195,0.109748525,1.009883059,0.849270413,0.200403601,0.11668219,0.13476174899371066,0.106592156,0.10431543,0.441581289,0.111973507,0.13510297,1.743609645,0,0
1059,1036,0.207142857,0.373809524,0.276428571,2.082619048,2.733571429,0.29547619,0.192619048,3.015238095,0.27452381,1.026190476,0.189761905,0.303809524,0.279761905,0.300238095,0.720714286,0.525,1.175714286,1.386190476,0.523333333,0.646428571,0.271904762,0.368333333,0.177857143,0.86952381,1.837857143,1.059285714,0.258809524,0.262142857,0.716190476,0.208809524,0.37547619,1.836428571,0.738095238,0.420952381,0.403333333,0.691666667,0.567619048,0.310238095,0.472619048,0.291190476,0.283809524,0.372380952,0.707619048,0.165531777,0.711738003,0.165531777,2.801070039,0.271076524,0.513780804,0.732814527,0.599383917,0.167477302,0.161154345,0.117055772,0.159046693,0.168287938,0.334143969,0.122405966,0.168612192,0.09922179,0.49773022,0.309500649,1.373702983,2.208819715,0.157263294,1.347276265,0.791342412,0.225843061,0.181095979,0.13476174899371066,0.117055772,0.13105303943681595,0.337548638,0.303501946,0.17039559,1.375972763,7,1
51,102,0.420541987,0.62295082,0.342756775,2.635162262,5.307962529,0.228839077,0.174305788,2.724322516,0.183506189,1.43643359,0.643860823,0.322515892,0.316159251,0.256774841,0.94061559,0.694546671,1.835061894,1.485279358,0.383907661,0.800434928,0.351789896,0.398962864,0.177484108,1.385413182,3.269488123,1.307795249,0.254934761,0.266142523,0.789227166,0.159417866,0.382234861,2.254934761,0.319839411,0.495817999,0.385747742,0.777350284,0.644362663,0.425727668,0.669621947,0.446637671,0.340414854,0.429742389,0.171462027,0.214021772,1.060021971,0.169180066,0.950364526,0.341755718,0.472585639,1.628383102,0.098571857,0.184260461,0.192050335,0.103565365,0.183860981,0.205033457,0.226905023,0.140816938,0.24288425,0.132028363,0.568660741,0.30740038,1.584240487,2.450314591,0.176570458,1.347248577,0.875162289,0.216818136,0.15791424234717408,0.155897333,0.103565365,0.13105303943681595,0.586237891,0.14790772,0.241086587,1.653051034,0,0
679,880,0.466666667,0.68984375,0.390885417,2.6703125,5.059375,0.238802083,0.186848958,4.159635417,0.2203125,1.363541667,0.711979167,0.357421875,0.40625,0.285677083,0.976822917,0.945833333,1.845442708,2.624609375,0.527734375,0.704296875,0.404947917,0.362630208,0.182291667,1.328255208,2.960026042,1.484244792,0.283723958,0.315104167,0.8984375,0.167578125,0.436979167,2.572916667,0.338411458,0.475520833,0.387630208,0.763151042,0.559375,0.381510417,0.59453125,0.37890625,0.301692708,0.399348958,0.38046875,0.206737811,0.938062356,0.173676501,2.065634373,0.328799609,0.425263305,1.915812234,0.147101904,0.156099602,0.195787124,0.113412848,0.153797866,0.184975936,0.162516566,0.120457557,0.249564065,0.128897259,0.528074214,0.322103648,1.555346307,2.528841459,0.145497663,1.304456999,0.932063891,0.228290437,0.150031387,0.109925368,0.113412848,0.110343866,0.530027202,0.118016321,0.148496896,2.064797377,4,1
869,381,0.392589889,0.521628034,0.289833911,1.792297865,2.359737178,0.218288009,0.169008943,3.292936667,0.199306443,1.170834094,0.528928637,0.307172842,0.337470341,0.265924439,0.607592626,0.675305713,1.268662165,2.115897062,0.491695565,0.494250776,0.369775506,0.330899799,0.172841759,0.824055485,1.720021902,0.99963497,0.218835554,0.255703596,0.599561964,0.159700675,0.403358277,1.498083592,0.296221938,0.375068443,0.297499544,0.672750502,0.520532944,0.253148385,0.403540792,0.319218836,0.245847782,0.328344588,0.402628217,0.183916388,0.880389026,0.175932646,3.199303237,0.281172884,0.543184787,0.783422848,0.264189287,0.185513137,0.176368123,0.104514443,0.149804035,0.172884308,0.204528959,0.134126869,0.172158514,0.105675715,0.475685876,0.300624183,1.814777181,2.219480331,0.180287415,1.193206561,0.884163159,0.258963565,0.202206416,0.152707214,0.104514443,0.142400929,0.438960662,0.211206271,0.197125853,1.641602555,5,1
198,249,0.256428075,0.424600417,0.282661571,1.945100764,3.305246699,0.238881167,0.188672689,4.634989576,0.211084086,1.185892981,0.383599722,0.344683808,0.283356498,0.30038221,0.700138985,0.949444058,1.410354413,1.169735928,0.421646977,0.599895761,0.278839472,0.352328006,0.205698402,0.97724114,1.987317582,0.994266852,0.218207088,0.252258513,0.578179291,0.178075052,0.317060459,1.905489924,0.776059764,0.411917999,0.424079222,0.757991661,0.536831133,0.341209173,0.557505212,0.321577484,0.312195969,0.379951355,0.474635163,0.160321129,0.879698334,0.139764019,1.868629121,0.259700766,0.350322345,1.144872887,0.329765235,0.152414548,0.185865466,0.126383652,0.152414548,0.194501885,0.238778737,0.112516725,0.192920569,0.099744557,0.511494952,0.264687994,1.35664761,2.223573774,0.157158497,1.39326116,0.760126505,0.198880915,0.15791424234717408,0.13476174899371066,0.126383652,0.098771439,0.428293395,0.218708186,0.145967644,0.94684345,2,0
502,508,0.27584947,0.43076361,0.28516624,2.265253928,3.250091341,0.189258312,0.157837048,2.917610522,0.202594081,1.734746072,0.321702594,0.262148338,0.262696383,0.229082938,0.763061746,0.744428206,1.607782243,1.037997808,0.378881988,0.767994154,0.245341615,0.365180855,0.155644867,1.199853855,2.045305079,0.9008038,0.214468396,0.228717574,0.580197296,0.153452685,0.350018268,2.036536354,1.012787724,0.477347461,0.513335769,0.723054439,0.540920716,0.362257947,0.630252101,0.279503106,0.312203142,0.376141761,0.386554622,0.154217838,0.813468895,0.133883632,0.986309644,0.225387558,0.268673243,0.917555869,0.108516207,0.140124824,0.151298571,0.123414536,0.148580632,0.165894906,0.163478961,0.111032817,0.236963962,0.110630159,0.526676062,0.259210791,1.226696195,2.146164687,0.164586269,1.065331186,0.704348701,0.247332394,0.142138112,0.126635796,0.123414536,0.14737266,0.390879807,0.127944433,0.207670626,0.893597745,3,0
